"","old score","sentence1","sentence2","label","score"
"2762","3.6","مردی با کلاه بنفش با دست خالی از یک دیوار سنگی بالا نمی رود","مردی با کلاه بنفش در حال بالا رفتن از یک دیوار سنگی با دستان خالی است","0","4"
"2763","4.5","یک زن بور روی سقف یک وسیله نقلیه زرد رنگ نشسته است و دو نفر داخل آن هستند","زنی با موهای بور بر روی سقف یک وسیله نقلیه زرد رنگ نشسته است و دو نفر داخل آن هستند","1","5"
"2764","2.5","دو نفر در حال رانندگی با یک جیپ هستند و یک خانم در بالای آن نشسته است","یک زن بور روی سقف یک وسیله نقلیه زرد رنگ نشسته است و دو نفر بیرون هستند","5","3"
"2765","3.4","یک گربه بزرگ قهوه ای در حال پریدن از روی یک مانع قرمز است","یک سگ قهوه ای بزرگ در حال پرش از روی یک مانع قرمز است","3","3"
"2766","4.1","یک سگ قهوه ای و سفید در حال پریدن از روی یک مانع قرمز ، زرد و سفید است","یک سگ قهوه ای و سفید از زیر موانعی قرمز ، زرد و سفید عبور می کند","3","4"
"2767","3.1","یک سگ قهوه ای و سفید از زیر موانعی قرمز ، زرد و سفید عبور می کند","یک سگ قهوه ای بزرگ در حال پرش از روی یک مانع قرمز است","3","3"
"2768","2.8","یک سگ قهوه ای و سفید در حال پریدن از روی یک مانع قرمز ، زرد و سفید است","یک گربه بزرگ قهوه ای در حال پریدن از روی یک مانع قرمز است","3","3"
"2769","4.3","سگ زرد در حال نوشیدن آب از یک بطری است","یک سگ زرد از شیر آب نمی نوشد","3","4"
"2770","3.9","سگ زرد در حال نوشیدن آب از ظرفی است","یک سگ زرد رنگ از شیر آب در حال نوشیدن است","3","4"
"2771","3.8","یک سگ زرد رنگ از شیر آب در حال نوشیدن است","سگ زرد در حال نوشیدن آب از یک بطری است","3","4"
"2772","3.6","بزرگسالان و کودکان در جلوی پله های نزدیک به یک منطقه بیابانی ایستاده اند و بازی می کنند","بزرگسالان و کودکانی که در جلوی پله های نزدیک یک منطقه جنگلی ایستاده و بازی می کنند","4","4"
"2773","5","بزرگسالان و کودکان در نزدیکی چیدمان صندلی های فضای باز گروه بندی می شوند","بزرگسالان و کودکان در نزدیکی چیدمان صندلی های بیرون جمع شده اند","4","5"
"2774","2.8","بزرگسالان و کودکان در نزدیکی چیدمان صندلی های بیرون جمع شده اند","بزرگسالان و کودکان ایستاده و جلوی پله ای نزدیک یک منطقه جنگلی بازی می کنند","4","3"
"2775","4.435","عروسي با لباسي سفيد به پايين نگاه مي کند","عروسي با حجاب سفيد به طرف پايين نگاه مي کند","1","4"
"2776","3.5","عروسي با چادر مشكي دارد نگاه مي كند","عروسي با حجاب سفيد به طرف پايين نگاه مي کند","1","4"
"2777","3.8","عروسي با چادر مشكي دارد نگاه مي كند","زنی به پایین نگاه می کند و حجاب عروسی به تن دارد","1","4"
"2778","4.2","یک دختر لکه های سیاه و نارنجی روی گونه ها دارد","یک دختر تکه های رنگی روی گونه ها دارد","1","4"
"2779","3.8","هیچ دختری با لکه های سیاه و نارنجی روی گونه ها وجود ندارد","یک دختر لکه های سیاه و نارنجی روی گونه ها دارد","1","4"
"2780","2.6","هیچ دختری با لکه های سیاه و نارنجی روی گونه ها وجود ندارد","دختری در یک گروه ایستاده است و پیراهن مشکی و مهره های صورتی بر تن دارد","1","3"
"2781","2.3","یک دختر لکه های سیاه و نارنجی روی گونه ها دارد","دختری تنها ایستاده است و پیراهن مشکی و مهره های صورتی بر تن دارد","1","2"
"2782","2","دختری در یک گروه ایستاده است و پیراهن مشکی و مهره های صورتی بر تن دارد","یک دختر لکه های سیاه و نارنجی روی گونه ها دارد","1","2"
"2783","4.7","دو سگ بزرگ در حال پریدن در یک زمین چمنزار هستند","دو سگ بزرگ در حال گشت و گذار در یک مزرعه هستند","3","5"
"2784","4.8","دو سگ از میان چمن های بلند می دوند","دو حیوان از میان چمن های بلند می دوند","3","5"
"2785","3.9","دو سگ بزرگ در حال گشت و گذار در یک مزرعه هستند","دو سگ از میان چمن های بلند می دوند","3","4"
"2786","3.8","دو سگ از میان چمن های بلند می دوند","دو سگ بزرگ در حال پریدن در یک زمین چمنزار هستند","3","4"
"2787","3.7","یک سگ سفید در حال دویدن در یک منظره سنگلاخی است","یک سگ سیاه پوست در حال دویدن در یک منظره سنگلاخی است","3","4"
"2788","4.3","یک سگ سیاه پوست در حال قدم زدن در امتداد زمین صخره ای است","یک سگ سیاه پوست در حال حرکت در امتداد زمین صخره ای است","3","4"
"2789","3","یک سگ سیاه پوست در حال قدم زدن در امتداد زمین صخره ای است","یک سگ سفید در حال دویدن در یک منظره سنگلاخی است","3","3"
"2790","4","مرد جوانی در حال هل دادن دوچرخه موتور کراس به سمت یک تپه خاکی است","برخی از دوچرخه سواران جوان در حال سوار شدن به یک دوچرخه خاکی در یک تپه شنی هستند","5","4"
"2791","3.3","مرد جوانی در حال هل دادن دوچرخه موتور کراس به سمت یک تپه خاکی است","برخی از دوچرخه سواران قدیمی در حال تردد با یک دوچرخه خاکی در یک تپه شنی هستند","5","3"
"2792","3.2","یک زن و مرد جوان در پیاده روی نزدیک اقیانوس دوچرخه سوار هستند","زن و مرد میانسالی در جاده ای کنار آب در حال دوچرخه سواری هستند","4","3"
"2793","3.8","برخی از افراد و وسایل نقلیه در خیابان شلوغی حضور دارند","عابران پیاده و اتومبیل ها از طریق یک ترافیک در شهر بزرگ حرکت می کنند","4","4"
"2794","3.7","دو سگ در داخل بازی می کنند","دو سگ بیرون بازی می کنند","3","4"
"2795","2.8","دو سگ در داخل بازی می کنند","دو سگ قهوه ای و سفید در منطقه ای علفی در جلوی درخت درگیر می شوند","3","3"
"2796","4","مردی روی چمن نشسته و از بطری آب می نوشد","خانمی روی چمن نشسته و از بطری آب مشغول نوشیدن است","5","4"
"2797","3.3","یک بازیکن فوتبال در زمین نشسته و در حال نوشیدن آب است","خانمی روی چمن نشسته و از بطری آب مشغول نوشیدن است","5","3"
